"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"02060","NORTH SCITUATE, MA",,"G",232,"G",3396,"G",16666,16
"02061","NORWELL, MA",,"H",11843,"H",145106,"H",583409,583
"02062","NORWOOD, MA",,"G",26559,"G",366497,"G",1449550,1256
"02065","OCEAN BLUFF, MA","B","S",0,"G",190,"G",664,5
"02066","SCITUATE, MA",,"G",2422,"G",17404,"G",77611,368
"02067","SHARON, MA",,"G",3144,"G",33329,"G",139445,366
"02070","SHELDONVILLE, MA",,"H",33,"G",200,"G",759,10
"02071","SOUTH WALPOLE, MA",,"G",130,"G",1050,"G",4900,21
"02072","STOUGHTON, MA",,"G",12330,"G",125801,"G",545926,877
"02081","WALPOLE, MA",,"G",7124,"G",72716,"G",305403,621
"02090","WESTWOOD, MA",,"G",13283,"G",274058,"G",962369,438
"02093","WRENTHAM, MA",,"G",5749,"G",72730,"G",242515,439
"02101","BOSTON, MA","E","S",0,"H",3369,"H",11999,26
"02103","BOSTON, MA","A","D",0,"D",0,"D",0,2
"02104","BOSTON, MA","B","D",0,"D",0,"D",0,2
"02105","BOSTON, MA",,"G",153,"G",1863,"G",8808,6
"02106","BOSTON, MA","F","D",0,"D",0,"D",0,5
"02107","BOSTON, MA",,"G",42,"G",590,"G",2079,4
"02108","BOSTON, MA",,"G",25140,"G",496040,"G",1631838,1202
"02109","BOSTON, MA",,"G",56438,"G",1682905,"G",6134879,1200
"02110","BOSTON, MA",,"G",67223,"G",2630327,"G",7608861,1732
"02111","BOSTON, MA",,"H",25743,"G",656060,"G",1967395,875
"02112","BOSTON, MA",,"G",416,"G",1024,"G",4469,12
"02113","BOSTON, MA",,"G",1590,"G",9009,"G",41915,166
"02114","BOSTON, MA",,"H",33300,"H",570362,"H",2315760,667
"02115","BOSTON, MA",,"H",48996,"H",610728,"H",2573643,552
"02116","BOSTON, MA",,"G",53222,"G",1175002,"G",3915088,1900
"02117","BOSTON, MA","H","D",0,"D",0,"D",0,20
"02118","BOSTON, MA",,"G",17766,"G",237021,"G",967401,715
"02119","BOSTON, MA",,"G",6376,"G",74162,"G",328379,404
"02120","BOSTON, MA",,"H",3400,"H",34184,"H",145146,168
"02121","BOSTON, MA",,"G",2107,"G",13495,"G",60064,172
"02122","BOSTON, MA",,"G",6956,"G",62289,"G",271027,442
"02123","BOSTON, MA",,"H",143,"H",1353,"H",5623,6
"02124","BOSTON, MA",,"G",6041,"G",49897,"G",215332,503
"02125","BOSTON, MA",,"H",12796,"H",134323,"H",535832,392
"02126","MATTAPAN, MA",,"G",1776,"G",12442,"G",50297,214
"02127","BOSTON, MA",,"G",11622,"G",214492,"G",757408,614
"02128","BOSTON, MA",,"G",19308,"G",173887,"G",726770,693
"02129","CHARLESTOWN, MA",,"G",8012,"G",111312,"G",517724,440
"02130","JAMAICA PLAIN, MA",,"G",11728,"G",122719,"G",516925,587
"02131","ROSLINDALE, MA",,"H",4849,"H",36846,"H",150244,402
"02132","WEST ROXBURY, MA",,"G",6375,"G",54252,"G",227191,463
"02133","BOSTON, MA","B","D",0,"D",0,"D",0,6
"02134","ALLSTON, MA",,"G",8726,"G",95731,"G",393682,504
"02135","BRIGHTON, MA",,"G",16064,"G",181430,"G",751635,730
"02136","HYDE PARK, MA",,"G",3549,"G",34355,"G",156127,378
"02137","READVILLE, MA",,"H",81,"H",1114,"H",4807,10
"02138","CAMBRIDGE, MA",,"H",46634,"H",530144,"H",2201617,1176
"02139","CAMBRIDGE, MA",,"G",42730,"G",745341,"G",2869957,987
"02140","CAMBRIDGE, MA",,"G",7421,"G",119771,"G",446346,483
"02141","CAMBRIDGE, MA",,"G",7423,"G",97866,"G",401377,429
"02142","CAMBRIDGE, MA",,"G",18205,"G",538463,"G",2072915,408
"02143","SOMERVILLE, MA",,"G",11556,"G",98704,"G",415852,561
"02144","SOMERVILLE, MA",,"G",3892,"G",36838,"G",164158,411
"02145","SOMERVILLE, MA",,"G",3499,"H",30124,"H",120355,346
"02148","MALDEN, MA",,"G",12757,"G",124871,"G",469317,977
"02149","EVERETT, MA",,"G",11814,"G",133691,"G",553060,710
"02150","CHELSEA, MA",,"G",11034,"G",99227,"G",433281,639
"02151","REVERE, MA",,"G",8021,"G",49930,"G",209047,704
"02152","WINTHROP, MA",,"G",1376,"G",7715,"G",31858,258
"02153","MEDFORD, MA",,"G",85,"G",351,"G",1408,7
"02155","MEDFORD, MA",,"G",17938,"G",182565,"G",768227,1116
"02156","WEST MEDFORD, MA","A","D",0,"D",0,"D",0,1
"02163","BOSTON, MA",,"G",343,"G",1961,"G",8623,26
"02169","QUINCY, MA",,"G",27101,"G",317498,"G",1273928,1548
"02170","QUINCY, MA",,"G",9537,"G",37139,"G",155433,232
"02171","QUINCY, MA",,"H",9085,"H",113633,"H",420587,355
"02176","MELROSE, MA",,"G",5190,"G",45947,"G",199722,493
"02177","MELROSE, MA","B","D",0,"D",0,"D",0,1
"02180","STONEHAM, MA",,"G",6733,"G",64967,"G",280423,613
"02184","BRAINTREE, MA",,"G",28017,"G",268909,"G",1118195,1481
"02185","BRAINTREE, MA",,"G",364,"G",4510,"G",21238,15
"02186","MILTON, MA",,"G",4682,"G",39174,"G",172753,424
"02187","MILTON VILLAGE, MA","C","D",0,"D",0,"D",0,11
"02188","WEYMOUTH, MA",,"G",3373,"G",24997,"G",105010,317
"02189","EAST WEYMOUTH, MA",,"G",6087,"G",71281,"G",288395,427
"02190","SOUTH WEYMOUTH, MA",,"G",7105,"G",67962,"G",308182,412
"02191","NORTH WEYMOUTH, MA",,"G",897,"G",5859,"G",26366,125
"02196","BOSTON, MA","A","D",0,"D",0,"D",0,2
"02199","BOSTON, MA",,"G",16780,"G",430678,"G",1594690,244
"02201","BOSTON, MA","C","S",0,"H",1458,"H",5987,8
"02202","BOSTON, MA","B","D",0,"D",0,"D",0,1
"02203","BOSTON, MA",,"G",58,"G",481,"G",1819,10
"02204","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02205","BOSTON, MA",,"G",906,"G",13643,"G",48263,29
"02210","BOSTON, MA",,"G",28611,"G",522469,"G",2086030,681
"02215","BOSTON, MA",,"H",45023,"H",528255,"H",2277024,573
"02216","BOSTON, MA","F","D",0,"D",0,"D",0,5
"02217","BOSTON, MA","A","D",0,"D",0,"D",0,2
"02222","BOSTON, MA",,"G",39,"G",270,"G",1050,6
"02228","EAST BOSTON, MA","A","D",0,"D",0,"D",0,2
"02238","CAMBRIDGE, MA","G","D",0,"D",0,"D",0,22
"02239","CAMBRIDGE, MA","A","D",0,"D",0,"D",0,1
"02266","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02269","QUINCY, MA",,"G",1608,"G",32821,"G",96544,26
"02295","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02297","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02301","BROCKTON, MA",,"G",24321,"G",203212,"G",840663,1399
"02302","BROCKTON, MA",,"H",6829,"H",65588,"G",283260,375
"02303","BROCKTON, MA","F","D",0,"D",0,"D",0,26
"02304","BROCKTON, MA","B","D",0,"D",0,"D",0,8
"02305","BROCKTON, MA","A","D",0,"D",0,"D",0,2
"02322","AVON, MA",,"H",9186,"H",75922,"H",296669,247
"02324","BRIDGEWATER, MA",,"G",4684,"G",34923,"G",152435,485
"02325","BRIDGEWATER, MA","A","D",0,"D",0,"D",0,2
"02327","BRYANTVILLE, MA",,"G",130,"G",278,"G",1153,14
"02330","CARVER, MA",,"G",1214,"G",8858,"G",39824,182
"02331","DUXBURY, MA",,"G",158,"G",1134,"G",5377,36
"02332","DUXBURY, MA",,"G",2116,"G",17761,"G",78511,324
"02333","EAST BRIDGEWATER, MA",,"G",1984,"G",12891,"G",57222,252
"02334","EASTON, MA",,"H",686,"H",3884,"H",16834,44
"02337","ELMWOOD, MA","A","D",0,"D",0,"D",0,2
"02338","HALIFAX, MA",,"G",1120,"H",7081,"H",32269,106
"02339","HANOVER, MA",,"G",7325,"G",56954,"G",257882,682
"02340","HANOVER, MA","A","D",0,"D",0,"D",0,1
"02341","HANSON, MA",,"G",1537,"G",10952,"G",50100,173
"02343","HOLBROOK, MA",,"G",2550,"G",24095,"G",104407,254
"02344","MIDDLEBORO, MA","C","D",0,"D",0,"D",0,1
"02345","MANOMET, MA",,"G",279,"H",2007,"H",8191,29
"02346","MIDDLEBORO, MA",,"G",7493,"G",61462,"G",290128,562
"02347","LAKEVILLE, MA",,"G",2646,"G",27762,"G",125398,296
"02348","LAKEVILLE, MA","A","D",0,"D",0,"D",0,1
"02349","MIDDLEBORO, MA","A","D",0,"D",0,"D",0,1
"02350","MONPONSETT, MA","A","D",0,"D",0,"D",0,2
"02351","ABINGTON, MA",,"G",3802,"G",26758,"G",118153,332
"02355","NORTH CARVER, MA",,"G",22,"G",102,"G",404,5
"02356","NORTH EASTON, MA",,"G",2356,"G",17675,"G",78031,295
"02357","NORTH EASTON, MA","G","D",0,"D",0,"D",0,3
"02358","NORTH PEMBROKE, MA",,"H",187,"H",971,"H",3661,15
"02359","PEMBROKE, MA",,"G",5740,"G",45034,"G",186336,498
"02360","PLYMOUTH, MA",,"G",22394,"G",201063,"G",868698,1428
"02361","PLYMOUTH, MA",,"G",238,"G",1040,"G",4604,10
"02362","PLYMOUTH, MA",,"H",275,"H",5411,"H",20644,17
"02364","KINGSTON, MA",,"G",5335,"G",32526,"G",137502,434
"02366","SOUTH CARVER, MA",,"G",74,"G",535,"G",2266,16
"02367","PLYMPTON, MA",,"G",157,"G",1373,"G",6608,60
"02368","RANDOLPH, MA",,"G",8335,"G",72118,"G",299138,591
"02370","ROCKLAND, MA",,"G",7506,"G",103987,"G",435132,531
"02375","SOUTH EASTON, MA",,"G",5817,"G",54772,"G",234802,431
"02379","WEST BRIDGEWATER, MA",,"G",4979,"G",52886,"G",223662,360
"02381","WHITE HORSE BEACH, MA","B","D",0,"D",0,"D",0,2
"02382","WHITMAN, MA",,"G",2665,"G",18008,"G",82655,256
"02420","LEXINGTON, MA",,"G",5345,"G",62897,"G",258930,494
"02421","LEXINGTON, MA",,"G",10457,"G",245000,"G",950909,557
"02445","BROOKLINE, MA",,"G",5437,"G",49648,"G",220068,497
"02446","BROOKLINE, MA",,"G",6647,"G",49386,"G",215088,719
"02447","BROOKLINE VILLAGE, MA",,"H",38,"G",218,"G",977,10
"02451","WALTHAM, MA",,"G",35112,"G",788901,"G",3039931,1238
"02452","WALTHAM, MA",,"G",9595,"G",105155,"G",440124,406
"02453","WALTHAM, MA",,"G",17022,"G",254673,"G",1083293,892
"02454","WALTHAM, MA",,"G",1128,"G",25538,"G",78477,39
"02455","NORTH WALTHAM, MA",,"G",9,"G",130,"G",662,3
"02456","NEW TOWN, MA","A","S",0,"H",83,"H",301,3
"02457","BABSON PARK, MA","G","D",0,"D",0,"D",0,19
"02458","NEWTON, MA",,"G",8046,"G",104366,"G",457546,495
"02459","NEWTON CENTER, MA",,"G",9116,"G",123141,"G",495995,703
"02460","NEWTONVILLE, MA",,"G",2477,"G",29169,"G",130849,278
"02461","NEWTON HIGHLANDS, MA",,"G",2592,"G",30861,"G",135281,245
"02462","NEWTON LOWER FALLS, MA",,"G",7440,"G",79385,"G",335358,135
"02464","NEWTON UPPER FALLS, MA",,"G",3772,"G",38232,"G",161269,244
"02465","WEST NEWTON, MA",,"G",3064,"G",29325,"G",131155,322
"02466","AUBURNDALE, MA","J","S",0,"H",167103,"H",687407,239
"02467","CHESTNUT HILL, MA",,"G",11004,"G",108537,"G",472484,489
"02468","WABAN, MA",,"G",476,"G",3899,"G",17278,101
"02471","WATERTOWN, MA",,"H",860,"H",11576,"H",50148,20
"02472","WATERTOWN, MA",,"G",20864,"G",300417,"G",1197770,1005
"02474","ARLINGTON, MA",,"G",3126,"G",23349,"G",100213,436
"02475","ARLINGTON HEIGHTS, MA","A","D",0,"D",0,"D",0,2
"02476","ARLINGTON, MA",,"G",3848,"G",36416,"G",151714,421
"02478","BELMONT, MA",,"G",5764,"G",56970,"G",242641,561
"02479","WAVERLEY, MA","A","D",0,"D",0,"D",0,6
"02481","WELLESLEY HILLS, MA",,"H",14499,"H",278646,"H",1037716,734
"02482","WELLESLEY, MA",,"G",4200,"G",38159,"G",171196,460
"02492","NEEDHAM, MA",,"G",5952,"G",55180,"G",246449,559
"02493","WESTON, MA",,"G",3336,"G",40641,"G",157854,309
"02494","NEEDHAM HEIGHTS, MA",,"G",14096,"G",272889,"G",1196966,678
"02495","NONANTUM, MA","A","D",0,"D",0,"D",0,1
"02532","BUZZARDS BAY, MA",,"G",2893,"G",21821,"G",93253,311
"02534","CATAUMET, MA",,"G",519,"G",4635,"G",24262,71
"02535","CHILMARK, MA",,"G",181,"G",1760,"G",9561,59
"02536","EAST FALMOUTH, MA",,"G",2495,"G",20060,"G",92780,375
"02537","EAST SANDWICH, MA",,"G",969,"G",7127,"G",30735,117
"02538","EAST WAREHAM, MA",,"H",1617,"H",8286,"H",37514,121
"02539","EDGARTOWN, MA",,"G",1372,"G",12986,"G",73736,308
"02540","FALMOUTH, MA",,"G",5587,"G",46257,"G",208392,498
"02541","FALMOUTH, MA",,"G",84,"H",920,"H",4172,24
"02542","BUZZARDS BAY, MA",,"G",78,"G",1038,"G",4059,7
"02543","WOODS HOLE, MA",,"G",1583,"G",17191,"G",78158,50
"02552","MENEMSHA, MA","A","D",0,"D",0,"D",0,4
"02553","MONUMENT BEACH, MA",,"H",98,"G",526,"G",2690,27
"02554","NANTUCKET, MA",,"G",4415,"G",42586,"G",239339,902
"02556","NORTH FALMOUTH, MA",,"G",880,"G",6923,"G",31257,139
"02557","OAK BLUFFS, MA",,"G",1086,"G",11543,"G",58139,199
"02558","ONSET, MA",,"G",387,"G",1235,"G",5165,45
"02559","POCASSET, MA",,"G",946,"G",9033,"G",40120,140
"02561","SAGAMORE, MA",,"H",400,"H",2841,"H",12197,53
"02562","SAGAMORE BEACH, MA",,"G",866,"G",10803,"G",38743,86
"02563","SANDWICH, MA",,"G",3120,"G",24026,"G",103991,388
"02564","SIASCONSET, MA",,"G",53,"G",733,"G",5976,21
"02568","VINEYARD HAVEN, MA",,"G",1984,"G",16836,"G",81972,363
"02571","WAREHAM, MA",,"G",4280,"G",37890,"G",159206,321
"02574","WEST FALMOUTH, MA",,"G",208,"G",1619,"G",7918,36
"02575","WEST TISBURY, MA",,"G",418,"G",4131,"G",20471,90
"02576","WEST WAREHAM, MA",,"G",892,"G",10578,"G",38972,83
"02584","NANTUCKET, MA",,"H",150,"G",1019,"G",6109,53
"02601","HYANNIS, MA",,"G",19454,"G",181414,"G",765827,1243
"02630","BARNSTABLE, MA",,"G",394,"G",2507,"G",12141,76
"02631","BREWSTER, MA",,"G",2463,"G",17798,"G",89858,321
"02632","CENTERVILLE, MA",,"G",1513,"G",13286,"G",57652,236
"02633","CHATHAM, MA",,"G",1776,"G",12880,"G",68938,263
"02635","COTUIT, MA",,"H",510,"H",3776,"H",17433,78
"02637","CUMMAQUID, MA",,"G",52,"G",436,"G",2268,12
"02638","DENNIS, MA",,"G",488,"G",3752,"G",18481,100
"02639","DENNIS PORT, MA",,"G",839,"G",5410,"G",27143,125
"02641","EAST DENNIS, MA",,"G",253,"G",1651,"G",8424,54
"02642","EASTHAM, MA",,"G",437,"G",2466,"G",13691,99
"02643","EAST ORLEANS, MA",,"G",148,"G",949,"G",4996,31
"02644","FORESTDALE, MA",,"H",661,"H",4622,"H",19562,57
"02645","HARWICH, MA",,"G",1911,"G",12306,"G",62636,239
"02646","HARWICH PORT, MA",,"G",513,"G",3442,"G",19339,127
"02647","HYANNIS PORT, MA",,"G",110,"H",1332,"G",5781,14
"02648","MARSTONS MILLS, MA",,"H",1186,"G",8516,"G",43131,194
"02649","MASHPEE, MA",,"G",3477,"G",23426,"G",107081,411
"02650","NORTH CHATHAM, MA","E","D",0,"D",0,"D",0,34
"02651","NORTH EASTHAM, MA",,"G",393,"G",2708,"G",13494,84
"02652","NORTH TRURO, MA",,"G",188,"G",1506,"G",10660,64
"02653","ORLEANS, MA",,"G",3362,"G",24792,"G",109991,408
"02655","OSTERVILLE, MA",,"G",1330,"G",13187,"G",64846,194
"02657","PROVINCETOWN, MA",,"G",1489,"G",8653,"G",62919,409
"02659","SOUTH CHATHAM, MA",,"G",188,"G",1500,"G",8267,48
"02660","SOUTH DENNIS, MA",,"G",2059,"G",13596,"G",62780,216
"02661","SOUTH HARWICH, MA",,"G",69,"G",526,"G",2510,15
"02662","SOUTH ORLEANS, MA",,"G",39,"G",288,"G",1777,15
"02663","SOUTH WELLFLEET, MA",,"H",81,"G",641,"G",5058,29
"02664","SOUTH YARMOUTH, MA",,"G",3672,"G",33316,"G",144384,376
"02666","TRURO, MA",,"G",99,"G",779,"G",4657,40
"02667","WELLFLEET, MA",,"G",443,"G",2839,"G",19679,129
"02668","WEST BARNSTABLE, MA",,"G",439,"G",2412,"G",10343,93
"02669","WEST CHATHAM, MA",,"G",200,"G",1606,"G",8179,47
"02670","WEST DENNIS, MA",,"G",253,"G",1665,"G",9240,62
"02671","WEST HARWICH, MA",,"H",231,"G",1176,"G",6183,58
"02672","WEST HYANNISPORT, MA",,"G",7,"G",40,"G",307,7
"02673","WEST YARMOUTH, MA",,"G",2229,"G",16429,"G",74511,220
"02675","YARMOUTH PORT, MA",,"H",1839,"H",15262,"H",63159,155
"02702","ASSONET, MA",,"H",2094,"H",20457,"H",95895,117
"02703","ATTLEBORO, MA",,"G",16676,"G",134422,"G",554510,994
"02712","CHARTLEY, MA",,"G",219,"G",2294,"G",8177,8
"02713","CUTTYHUNK, MA",,"G",122,"G",1545,"G",5827,12
"02714","DARTMOUTH, MA","E","D",0,"D",0,"D",0,8
"02715","DIGHTON, MA",,"G",316,"G",2328,"G",10707,64
"02717","EAST FREETOWN, MA",,"G",1049,"G",7875,"G",35438,118
"02718","EAST TAUNTON, MA",,"H",1634,"H",14349,"H",61593,98
"02719","FAIRHAVEN, MA",,"G",6149,"H",71709,"H",263937,418
"02720","FALL RIVER, MA",,"G",17769,"H",149868,"G",638002,796
"02721","FALL RIVER, MA",,"G",9020,"G",68565,"G",279551,604
"02722","FALL RIVER, MA",,"H",1323,"G",9485,"G",39388,87
"02723","FALL RIVER, MA",,"G",3188,"G",21911,"G",91500,255
"02724","FALL RIVER, MA",,"G",3810,"G",28076,"G",116579,260
"02725","SOMERSET, MA",,"G",1689,"G",15061,"G",51569,65
"02726","SOMERSET, MA",,"G",2832,"G",21906,"G",88681,291
"02738","MARION, MA",,"G",1817,"H",18654,"H",88907,180
"02739","MATTAPOISETT, MA",,"G",1107,"G",8028,"G",35357,189
"02740","NEW BEDFORD, MA",,"G",15962,"G",128673,"G",546175,1030
"02741","NEW BEDFORD, MA",,"G",222,"G",1050,"G",4131,30
"02742","NEW BEDFORD, MA",,"H",200,"H",983,"H",4376,12
"02743","ACUSHNET, MA","H","D",0,"D",0,"D",0,167
"02744","NEW BEDFORD, MA",,"G",2576,"G",15209,"G",60620,185
"02745","NEW BEDFORD, MA",,"G",10612,"G",90089,"G",374644,537
"02746","NEW BEDFORD, MA",,"G",3328,"G",21137,"G",89415,327
"02747","NORTH DARTMOUTH, MA",,"G",11266,"H",81026,"H",352088,669
"02748","SOUTH DARTMOUTH, MA",,"G",1499,"G",8541,"G",41280,231
"02760","NORTH ATTLEBORO, MA",,"G",9696,"G",53570,"G",216927,735
"02761","NORTH ATTLEBORO, MA",,"H",235,"G",2207,"G",9826,19
"02762","PLAINVILLE, MA",,"G",4129,"G",29654,"G",136888,307
"02763","ATTLEBORO FALLS, MA",,"H",2844,"G",22337,"G",89815,127
"02764","NORTH DIGHTON, MA",,"G",1059,"G",10629,"G",32626,74
"02766","NORTON, MA",,"G",6144,"G",51827,"G",224903,394
"02767","RAYNHAM, MA",,"G",9005,"G",111166,"G",393972,497
"02768","RAYNHAM CENTER, MA",,"H",126,"S",0,"H",4375,12
"02769","REHOBOTH, MA",,"G",1350,"G",10649,"G",49580,277
"02770","ROCHESTER, MA",,"H",413,"H",3200,"H",14152,109
"02771","SEEKONK, MA",,"H",7875,"H",52275,"H",224357,588
"02777","SWANSEA, MA",,"G",5079,"G",31944,"G",130302,492
"02779","BERKLEY, MA",,"G",572,"G",3907,"G",16577,98
"02780","TAUNTON, MA",,"G",24887,"G",283926,"G",1155343,1136
"02790","WESTPORT, MA",,"G",2932,"G",17916,"G",86924,422
"02791","WESTPORT POINT, MA",,"G",53,"G",363,"G",1542,11
"02801","ADAMSVILLE, RI",,"G",164,"G",1233,"G",5332,7
"02802","ALBION, RI",,"G",139,"H",309,"H",1924,18
"02804","ASHAWAY, RI",,"H",453,"H",2563,"H",13355,76
"02806","BARRINGTON, RI",,"G",2797,"G",16645,"G",72060,372
"02807","BLOCK ISLAND, RI",,"G",378,"G",2623,"G",21938,188
"02808","BRADFORD, RI",,"G",304,"G",2442,"G",10599,29
"02809","BRISTOL, RI",,"G",7403,"G",51121,"G",217549,563
"02812","CAROLINA, RI",,"G",52,"G",384,"G",1959,23
"02813","CHARLESTOWN, RI",,"G",931,"G",5889,"G",30037,202
"02814","CHEPACHET, RI",,"G",932,"G",6547,"G",26870,149
"02815","CLAYVILLE, RI",,"G",12,"H",95,"H",391,7
"02816","COVENTRY, RI",,"G",6703,"G",48400,"G",204739,667
"02817","WEST GREENWICH, RI","H","D",0,"D",0,"D",0,165
"02818","EAST GREENWICH, RI",,"G",8287,"G",82291,"G",334431,723
"02822","EXETER, RI",,"G",1217,"G",7254,"G",32290,159
"02823","FISKEVILLE, RI","C","D",0,"D",0,"D",0,2
"02824","FORESTDALE, RI",,"G",111,"H",580,"G",2300,7
"02825","FOSTER, RI",,"G",310,"G",1803,"G",8718,95
"02826","GLENDALE, RI",,"G",176,"G",1138,"G",6007,20
"02827","GREENE, RI",,"G",123,"G",768,"G",3129,27
"02828","GREENVILLE, RI",,"G",2806,"G",18273,"G",82355,256
"02829","HARMONY, RI",,"G",125,"G",422,"G",2050,13
"02830","HARRISVILLE, RI",,"G",634,"G",3704,"G",16724,108
"02831","HOPE, RI",,"G",218,"G",1767,"G",8327,71
"02832","HOPE VALLEY, RI",,"H",699,"G",4896,"G",21608,95
"02833","HOPKINTON, RI",,"G",67,"G",394,"G",1768,13
"02835","JAMESTOWN, RI",,"G",1047,"G",9857,"G",45702,165
"02836","KENYON, RI","B","D",0,"D",0,"D",0,2
"02837","LITTLE COMPTON, RI",,"G",390,"G",2601,"G",15070,108
"02838","MANVILLE, RI",,"G",419,"G",2461,"G",10781,49
"02839","MAPLEVILLE, RI",,"G",64,"G",771,"G",3672,14
"02840","NEWPORT, RI",,"G",14500,"G",104588,"G",468209,1110
"02841","NEWPORT, RI",,"G",136,"G",1540,"G",5886,16
"02842","MIDDLETOWN, RI",,"G",9641,"G",82045,"G",334042,666
"02852","NORTH KINGSTOWN, RI",,"G",12912,"G",121822,"G",515995,865
"02854","NORTH KINGSTOWN, RI","A","D",0,"D",0,"D",0,1
"02857","NORTH SCITUATE, RI",,"G",923,"G",4998,"G",22463,181
"02858","OAKLAND, RI",,"H",23,"G",189,"G",806,8
"02859","PASCOAG, RI",,"G",1399,"G",10254,"G",41985,110
"02860","PAWTUCKET, RI",,"G",15841,"G",128246,"G",536590,1013
"02861","PAWTUCKET, RI",,"G",5875,"G",50391,"G",214691,470
"02862","PAWTUCKET, RI","G","D",0,"D",0,"D",0,21
"02863","CENTRAL FALLS, RI",,"G",2346,"G",16444,"G",70932,244
"02864","CUMBERLAND, RI",,"G",9212,"G",77772,"G",332436,784
"02865","LINCOLN, RI",,"G",14627,"G",182284,"G",678082,642
"02871","PORTSMOUTH, RI",,"G",5230,"G",56622,"G",245041,436
"02872","PRUDENCE ISLAND, RI",,"G",13,"G",87,"G",281,4
"02873","ROCKVILLE, RI","A","D",0,"D",0,"D",0,3
"02874","SAUNDERSTOWN, RI",,"G",415,"G",3482,"G",18356,93
"02875","SHANNOCK, RI",,"G",11,"G",75,"G",340,5
"02876","SLATERSVILLE, RI",,"G",945,"G",7828,"G",31342,65
"02877","SLOCUM, RI","A","D",0,"D",0,"D",0,1
"02878","TIVERTON, RI",,"G",2016,"G",13409,"G",58354,337
"02879","WAKEFIELD, RI",,"H",7162,"H",54034,"H",227913,686
"02880","WAKEFIELD, RI",,"H",69,"H",610,"H",2478,25
"02881","KINGSTON, RI",,"G",761,"G",4016,"G",16321,93
"02882","NARRAGANSETT, RI",,"G",3255,"G",19058,"G",93057,448
"02883","PEACE DALE, RI",,"G",514,"G",1967,"G",8273,32
"02885","WARREN, RI",,"G",3867,"G",28878,"G",119106,377
"02886","WARWICK, RI",,"G",36932,"G",339138,"G",1352656,1838
"02887","WARWICK, RI","E","S",0,"H",3043,"H",10865,23
"02888","WARWICK, RI",,"G",9154,"G",73462,"G",313915,760
"02889","WARWICK, RI",,"G",3867,"G",21038,"G",90349,460
"02891","WESTERLY, RI",,"G",8534,"G",69835,"G",298854,785
"02892","WEST KINGSTON, RI",,"G",2736,"G",62094,"G",272295,128
"02893","WEST WARWICK, RI",,"G",8704,"G",79333,"G",313136,600
"02894","WOOD RIVER JUNCTION, RI",,"H",424,"G",2248,"G",8199,16
"02895","WOONSOCKET, RI",,"G",16484,"G",223385,"G",812015,900
"02896","NORTH SMITHFIELD, RI",,"G",2852,"G",22818,"G",99711,285
"02898","WYOMING, RI",,"G",973,"G",5751,"G",24568,91
"02901","PROVIDENCE, RI","E","D",0,"D",0,"D",0,15
"02902","PROVIDENCE, RI",,"G",101,"G",1037,"G",5084,10
"02903","PROVIDENCE, RI",,"G",43470,"G",586645,"G",2078173,1736
"02904","PROVIDENCE, RI",,"G",13814,"G",114793,"G",455403,876
"02905","PROVIDENCE, RI",,"G",11630,"G",123668,"G",510089,572
"02906","PROVIDENCE, RI",,"G",10265,"G",89761,"G",393016,767
"02907","PROVIDENCE, RI",,"G",8464,"G",79602,"G",304963,552
"02908","PROVIDENCE, RI",,"H",10133,"H",97412,"H",399992,538
"02909","PROVIDENCE, RI",,"G",6260,"G",45349,"G",179161,593
"02910","CRANSTON, RI",,"G",8848,"G",65675,"G",267154,689
"02911","NORTH PROVIDENCE, RI",,"G",2308,"G",14278,"G",61112,250
"02912","PROVIDENCE, RI","I","D",0,"D",0,"D",0,5
"02914","EAST PROVIDENCE, RI",,"G",11323,"G",107519,"G",441133,837
"02915","RIVERSIDE, RI",,"G",8023,"G",71944,"G",285752,401
"02916","RUMFORD, RI",,"G",3357,"G",29730,"G",126979,233
"02917","SMITHFIELD, RI",,"G",10247,"G",88144,"G",363700,533
"02918","PROVIDENCE, RI","G","D",0,"D",0,"D",0,10
"02919","JOHNSTON, RI",,"G",10902,"G",107815,"G",417313,1051
"02920","CRANSTON, RI",,"G",19567,"G",178681,"G",722688,1262
"02921","CRANSTON, RI",,"H",3842,"H",34897,"H",149808,282
"02940","PROVIDENCE, RI",,"G",1685,"G",34376,"G",97368,30
"03031","AMHERST, NH",,"G",4052,"G",34578,"G",157574,451
"03032","AUBURN, NH",,"G",1365,"G",13505,"G",60570,153
"03033","BROOKLINE, NH",,"G",593,"G",5962,"G",28248,83
"03034","CANDIA, NH",,"G",588,"G",4800,"G",24221,99
"03036","CHESTER, NH",,"G",318,"G",3026,"G",14097,75
"03037","DEERFIELD, NH",,"H",239,"G",1384,"G",6853,69
"03038","DERRY, NH",,"G",7395,"G",63870,"G",273900,676
"03040","EAST CANDIA, NH","A","D",0,"D",0,"D",0,1
"03041","EAST DERRY, NH","B","S",0,"H",142,"H",671,6
"03042","EPPING, NH",,"H",1829,"G",10929,"G",45061,154
"03043","FRANCESTOWN, NH",,"G",152,"G",1122,"G",4691,25
"03044","FREMONT, NH",,"G",582,"G",3534,"G",16246,64
