"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"02071","SOUTH WALPOLE, MA",,"G",116,"H",1242,"H",5178,20
"02072","STOUGHTON, MA",,"G",12225,"G",137409,"G",564526,871
"02081","WALPOLE, MA",,"G",6986,"G",74116,"G",300397,591
"02090","WESTWOOD, MA",,"H",10968,"H",205391,"H",732221,439
"02093","WRENTHAM, MA",,"G",6322,"G",66853,"G",250803,437
"02108","BOSTON, MA",,"G",23696,"G",497107,"G",1593693,1189
"02109","BOSTON, MA",,"G",51017,"G",1680403,"G",5966701,1196
"02110","BOSTON, MA",,"G",70544,"G",2906018,"G",8005763,1732
"02111","BOSTON, MA",,"H",26360,"G",697795,"G",2074192,874
"02112","BOSTON, MA",,"G",524,"G",1064,"G",4624,10
"02113","BOSTON, MA",,"G",1563,"G",9645,"G",44423,171
"02114","BOSTON, MA",,"H",36425,"H",622575,"H",2475550,664
"02115","BOSTON, MA",,"H",52039,"H",685133,"H",2873490,589
"02116","BOSTON, MA",,"G",55685,"G",1433268,"G",4496250,1940
"02117","BOSTON, MA","H","D",0,"D",0,"D",0,20
"02118","BOSTON, MA",,"G",17210,"G",215390,"G",887920,718
"02119","BOSTON, MA",,"G",6780,"G",79314,"G",334365,396
"02120","BOSTON, MA",,"G",3235,"H",35706,"H",148703,163
"02121","BOSTON, MA",,"G",1943,"G",12676,"G",56358,163
"02122","BOSTON, MA",,"G",8446,"G",71968,"G",299325,438
"02123","BOSTON, MA",,"H",141,"H",1406,"H",6086,6
"02124","BOSTON, MA",,"G",6140,"G",50536,"G",223472,489
"02125","BOSTON, MA",,"H",10594,"H",141635,"H",549455,416
"02126","MATTAPAN, MA",,"G",1786,"G",12636,"G",52125,220
"02127","BOSTON, MA",,"G",9608,"G",176724,"G",588807,628
"02128","BOSTON, MA",,"G",20094,"G",186454,"G",760997,717
"02129","CHARLESTOWN, MA",,"G",8152,"G",117202,"G",494975,440
"02130","JAMAICA PLAIN, MA",,"G",11994,"G",131497,"G",543858,584
"02131","ROSLINDALE, MA",,"H",4688,"H",37192,"H",153240,389
"02132","WEST ROXBURY, MA",,"G",5899,"G",49750,"G",205966,453
"02133","BOSTON, MA","B","S",0,"S",0,"H",870,7
"02134","ALLSTON, MA",,"G",9613,"G",106725,"G",410325,497
"02135","BRIGHTON, MA",,"G",15892,"G",187908,"G",773453,705
"02136","HYDE PARK, MA",,"G",3521,"G",34813,"G",167598,375
"02137","READVILLE, MA",,"H",73,"H",1072,"H",4320,11
"02138","CAMBRIDGE, MA",,"H",47259,"H",562533,"H",2341013,1209
"02139","CAMBRIDGE, MA",,"G",44431,"G",855366,"G",3259257,982
"02140","CAMBRIDGE, MA",,"G",7502,"G",133819,"G",505957,465
"02141","CAMBRIDGE, MA",,"G",8007,"G",106387,"G",431174,435
"02142","CAMBRIDGE, MA",,"G",18111,"G",615860,"G",2090969,426
"02143","SOMERVILLE, MA",,"G",11690,"G",102544,"G",441358,556
"02144","SOMERVILLE, MA",,"G",3960,"H",39463,"H",169811,401
"02145","SOMERVILLE, MA",,"H",3317,"G",27325,"G",110826,320
"02148","MALDEN, MA",,"G",13327,"G",124789,"G",503027,983
"02149","EVERETT, MA",,"G",11851,"G",143757,"G",568439,685
"02150","CHELSEA, MA",,"G",11316,"G",99553,"G",425622,637
"02151","REVERE, MA",,"G",7327,"G",50624,"G",208632,674
"02152","WINTHROP, MA",,"G",1303,"G",7760,"G",33007,246
"02153","MEDFORD, MA",,"G",85,"G",429,"G",1769,8
"02155","MEDFORD, MA",,"G",18498,"G",196160,"G",797294,1127
"02156","WEST MEDFORD, MA","B","D",0,"D",0,"D",0,1
"02163","BOSTON, MA",,"G",328,"G",2077,"G",9529,25
"02169","QUINCY, MA",,"G",26717,"G",307752,"G",1233503,1503
"02170","QUINCY, MA",,"G",8888,"G",43700,"G",149060,233
"02171","QUINCY, MA",,"H",9043,"G",126018,"G",519038,349
"02176","MELROSE, MA",,"G",5438,"G",49231,"G",211068,485
"02180","STONEHAM, MA",,"G",6652,"G",67170,"G",294386,613
"02184","BRAINTREE, MA",,"G",27525,"G",275471,"G",1133007,1479
"02185","BRAINTREE, MA",,"G",421,"G",4621,"G",20183,17
"02186","MILTON, MA",,"G",4680,"G",40296,"G",176960,427
"02187","MILTON VILLAGE, MA","C","D",0,"D",0,"D",0,8
"02188","WEYMOUTH, MA",,"G",3629,"G",25777,"G",108134,314
"02189","EAST WEYMOUTH, MA",,"G",5994,"G",71205,"G",296047,415
"02190","SOUTH WEYMOUTH, MA",,"G",6984,"G",70447,"G",322082,391
"02191","NORTH WEYMOUTH, MA",,"G",982,"G",6667,"G",28274,117
"02196","BOSTON, MA","B","D",0,"D",0,"D",0,5
"02199","BOSTON, MA",,"G",17564,"G",410073,"G",1472173,251
"02201","BOSTON, MA",,"H",119,"G",1665,"G",6487,7
"02203","BOSTON, MA",,"G",47,"G",507,"G",1827,9
"02204","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02205","BOSTON, MA",,"G",929,"G",12863,"G",49135,27
"02210","BOSTON, MA",,"G",29535,"G",547999,"G",2232232,694
"02211","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02212","BOSTON, MA","B","D",0,"D",0,"D",0,1
"02215","BOSTON, MA",,"H",45748,"H",579816,"H",2477781,576
"02217","BOSTON, MA","A","D",0,"D",0,"D",0,3
"02222","BOSTON, MA",,"H",37,"G",260,"G",1140,6
"02228","EAST BOSTON, MA","A","S",0,"H",94,"H",299,4
"02238","CAMBRIDGE, MA","G","D",0,"D",0,"D",0,20
"02269","QUINCY, MA",,"G",1184,"G",25310,"G",83456,27
"02295","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02297","BOSTON, MA","A","D",0,"D",0,"D",0,1
"02301","BROCKTON, MA",,"G",23433,"G",204117,"G",856081,1367
"02302","BROCKTON, MA",,"G",6856,"H",69874,"G",292497,369
"02303","BROCKTON, MA","F","D",0,"D",0,"D",0,23
"02304","BROCKTON, MA","C","D",0,"D",0,"D",0,7
"02305","BROCKTON, MA","A","S",0,"G",38,"G",172,3
"02322","AVON, MA",,"G",5595,"G",64659,"G",276135,238
"02324","BRIDGEWATER, MA",,"G",4757,"G",38022,"G",162722,453
"02325","BRIDGEWATER, MA","A","D",0,"D",0,"D",0,2
"02327","BRYANTVILLE, MA",,"G",136,"G",293,"G",1437,15
"02330","CARVER, MA",,"H",1218,"G",8827,"G",38914,184
"02331","DUXBURY, MA",,"H",145,"G",1092,"G",5049,33
"02332","DUXBURY, MA",,"G",2106,"G",18189,"G",82174,308
"02333","EAST BRIDGEWATER, MA",,"G",1971,"G",13704,"G",60444,246
"02334","EASTON, MA",,"H",524,"G",4312,"G",16790,33
"02337","ELMWOOD, MA","A","D",0,"D",0,"D",0,2
"02338","HALIFAX, MA",,"G",1009,"H",6989,"H",30292,108
"02339","HANOVER, MA",,"G",7262,"G",55992,"G",243739,661
"02340","HANOVER, MA","A","D",0,"D",0,"D",0,1
"02341","HANSON, MA",,"G",1515,"G",12355,"G",52329,174
"02343","HOLBROOK, MA",,"G",2613,"G",23697,"G",107480,245
"02344","MIDDLEBORO, MA","C","D",0,"D",0,"D",0,1
"02345","MANOMET, MA",,"G",274,"H",1902,"H",8525,23
"02346","MIDDLEBORO, MA",,"G",10794,"G",78656,"G",339954,547
"02347","LAKEVILLE, MA",,"G",2689,"G",27634,"G",127484,282
"02348","LAKEVILLE, MA","A","D",0,"D",0,"D",0,1
"02349","MIDDLEBORO, MA","A","D",0,"D",0,"D",0,1
"02350","MONPONSETT, MA","A","D",0,"D",0,"D",0,2
"02351","ABINGTON, MA",,"G",3966,"G",27344,"G",123838,308
"02355","NORTH CARVER, MA",,"G",20,"G",104,"G",461,5
"02356","NORTH EASTON, MA",,"G",2483,"G",19659,"G",87435,296
"02357","NORTH EASTON, MA","G","D",0,"D",0,"D",0,1
"02358","NORTH PEMBROKE, MA",,"H",87,"G",551,"G",2397,12
"02359","PEMBROKE, MA",,"G",5055,"G",44592,"G",186542,492
"02360","PLYMOUTH, MA",,"G",23301,"G",218437,"G",917078,1425
"02361","PLYMOUTH, MA",,"G",226,"G",1296,"G",4959,10
"02362","PLYMOUTH, MA",,"H",237,"H",4566,"H",17396,17
"02364","KINGSTON, MA",,"G",5183,"G",34646,"G",142735,420
"02366","SOUTH CARVER, MA",,"G",72,"H",324,"G",1852,18
"02367","PLYMPTON, MA",,"G",255,"G",2411,"G",10764,63
"02368","RANDOLPH, MA",,"G",7826,"G",74990,"G",309828,579
"02370","ROCKLAND, MA",,"G",7157,"G",109048,"G",446549,511
"02375","SOUTH EASTON, MA",,"G",5652,"G",58614,"G",246445,423
"02379","WEST BRIDGEWATER, MA",,"G",4938,"G",55977,"G",233528,353
"02381","WHITE HORSE BEACH, MA","B","D",0,"D",0,"D",0,2
"02382","WHITMAN, MA",,"G",2510,"G",17878,"G",79006,240
"02420","LEXINGTON, MA",,"G",4838,"G",62892,"G",261735,488
"02421","LEXINGTON, MA",,"G",11509,"G",277419,"G",980356,561
"02445","BROOKLINE, MA",,"G",5627,"G",53940,"G",231671,470
"02446","BROOKLINE, MA",,"G",6295,"G",52441,"G",222381,696
"02447","BROOKLINE VILLAGE, MA","B","S",0,"H",250,"H",969,10
"02451","WALTHAM, MA",,"G",35646,"G",848915,"G",3289972,1220
"02452","WALTHAM, MA",,"G",10127,"G",120938,"G",500272,397
"02453","WALTHAM, MA",,"G",17566,"G",239653,"G",1000559,866
"02454","WALTHAM, MA",,"G",1231,"G",26148,"G",86189,34
"02455","NORTH WALTHAM, MA",,"G",34,"G",361,"G",1554,3
"02456","NEW TOWN, MA","A","D",0,"D",0,"D",0,2
"02457","BABSON PARK, MA","G","D",0,"D",0,"D",0,18
"02458","NEWTON, MA",,"G",9183,"G",117847,"G",489346,503
"02459","NEWTON CENTER, MA",,"G",9066,"G",122498,"G",480174,692
"02460","NEWTONVILLE, MA",,"G",2694,"G",30947,"G",131287,270
"02461","NEWTON HIGHLANDS, MA",,"G",2872,"G",44359,"G",176664,259
"02462","NEWTON LOWER FALLS, MA",,"H",4966,"H",82434,"G",349787,133
"02464","NEWTON UPPER FALLS, MA",,"G",4391,"G",62667,"G",238433,235
"02465","WEST NEWTON, MA",,"G",3032,"G",29080,"G",131476,310
"02466","AUBURNDALE, MA",,"G",4646,"G",80961,"G",310401,257
"02467","CHESTNUT HILL, MA",,"G",10853,"G",115818,"G",504512,473
"02468","WABAN, MA",,"G",478,"G",4353,"G",19315,97
"02471","WATERTOWN, MA",,"H",833,"H",12031,"H",50194,20
"02472","WATERTOWN, MA",,"G",20383,"G",281093,"G",1153755,991
"02474","ARLINGTON, MA",,"G",3145,"G",22319,"G",98779,427
"02475","ARLINGTON HEIGHTS, MA","A","D",0,"D",0,"D",0,2
"02476","ARLINGTON, MA",,"G",4040,"G",36315,"G",150795,432
"02478","BELMONT, MA",,"G",5825,"G",59075,"G",245236,562
"02479","WAVERLEY, MA","B","D",0,"D",0,"D",0,5
"02481","WELLESLEY HILLS, MA",,"G",12588,"H",260064,"H",917251,744
"02482","WELLESLEY, MA",,"G",4151,"G",38334,"G",169119,454
"02492","NEEDHAM, MA",,"G",5812,"G",65208,"G",252407,547
"02493","WESTON, MA",,"G",3380,"G",42450,"G",165029,307
"02494","NEEDHAM HEIGHTS, MA",,"G",14172,"G",267177,"G",1258101,672
"02495","NONANTUM, MA","A","D",0,"D",0,"D",0,1
"02532","BUZZARDS BAY, MA",,"G",2830,"G",22449,"G",97890,316
"02534","CATAUMET, MA",,"G",571,"G",5097,"G",23031,70
"02535","CHILMARK, MA",,"G",194,"G",1503,"G",8492,56
"02536","EAST FALMOUTH, MA",,"G",2497,"G",20723,"G",95031,355
"02537","EAST SANDWICH, MA",,"G",934,"G",7528,"G",31069,118
"02538","EAST WAREHAM, MA",,"H",1558,"H",8213,"H",37504,117
"02539","EDGARTOWN, MA",,"G",1368,"G",14096,"G",79678,326
"02540","FALMOUTH, MA",,"G",5643,"G",48567,"G",216741,491
"02541","FALMOUTH, MA",,"G",96,"H",889,"G",4213,25
"02542","BUZZARDS BAY, MA",,"G",64,"G",900,"G",3818,11
"02543","WOODS HOLE, MA",,"G",1562,"G",18156,"G",83498,56
"02552","MENEMSHA, MA","A","D",0,"D",0,"D",0,4
"02553","MONUMENT BEACH, MA",,"H",91,"G",548,"G",3125,32
"02554","NANTUCKET, MA",,"G",4264,"G",43319,"G",236320,893
"02556","NORTH FALMOUTH, MA",,"G",924,"H",8758,"H",38233,131
"02557","OAK BLUFFS, MA",,"G",1257,"G",12243,"G",61696,205
"02558","ONSET, MA",,"G",284,"G",1026,"G",4813,45
"02559","POCASSET, MA",,"G",1135,"G",10307,"G",46508,143
"02561","SAGAMORE, MA",,"H",403,"H",2890,"H",11072,46
"02562","SAGAMORE BEACH, MA",,"G",1008,"G",13435,"G",43035,91
"02563","SANDWICH, MA",,"G",3131,"G",23473,"G",100273,374
"02564","SIASCONSET, MA",,"G",54,"G",740,"G",6858,25
"02568","VINEYARD HAVEN, MA",,"G",1901,"G",16952,"G",80435,363
"02571","WAREHAM, MA",,"G",4585,"G",41498,"G",175342,318
"02574","WEST FALMOUTH, MA",,"H",175,"G",1343,"G",6957,34
"02575","WEST TISBURY, MA",,"G",423,"G",4383,"G",21232,90
"02576","WEST WAREHAM, MA",,"G",871,"G",9747,"G",37894,82
"02584","NANTUCKET, MA",,"H",131,"G",1063,"G",5865,49
"02601","HYANNIS, MA",,"G",18881,"G",172159,"G",732296,1227
"02630","BARNSTABLE, MA",,"H",427,"G",2565,"G",12325,80
"02631","BREWSTER, MA",,"G",2156,"G",13888,"G",69554,310
"02632","CENTERVILLE, MA",,"G",1523,"G",14121,"G",58631,233
"02633","CHATHAM, MA",,"G",1695,"G",12941,"G",66554,252
"02634","CENTERVILLE, MA","A","D",0,"D",0,"D",0,1
"02635","COTUIT, MA",,"H",525,"H",4026,"H",19578,82
"02637","CUMMAQUID, MA","B","S",0,"H",359,"H",1926,12
"02638","DENNIS, MA",,"G",540,"G",3749,"G",18549,93
"02639","DENNIS PORT, MA",,"G",808,"G",4951,"G",25814,126
"02641","EAST DENNIS, MA",,"G",213,"G",1485,"G",7998,46
"02642","EASTHAM, MA",,"H",434,"G",2728,"G",14132,102
"02643","EAST ORLEANS, MA",,"H",142,"G",984,"G",4938,30
"02644","FORESTDALE, MA",,"H",612,"H",4181,"H",18364,61
"02645","HARWICH, MA",,"G",2064,"G",12615,"G",64239,232
"02646","HARWICH PORT, MA",,"G",537,"G",3735,"G",19139,120
"02647","HYANNIS PORT, MA",,"G",55,"G",438,"G",2721,11
"02648","MARSTONS MILLS, MA",,"H",1329,"G",9686,"G",46573,196
"02649","MASHPEE, MA",,"G",3438,"G",23108,"G",104133,400
"02650","NORTH CHATHAM, MA","E","D",0,"D",0,"D",0,35
"02651","NORTH EASTHAM, MA",,"G",347,"G",2511,"G",12871,77
"02652","NORTH TRURO, MA",,"H",184,"G",1682,"G",9825,66
"02653","ORLEANS, MA",,"G",3297,"G",25699,"G",111640,405
"02655","OSTERVILLE, MA",,"G",1279,"G",13487,"G",62928,194
"02657","PROVINCETOWN, MA",,"G",1362,"G",8556,"G",62175,408
"02659","SOUTH CHATHAM, MA",,"G",194,"G",1571,"G",7517,46
"02660","SOUTH DENNIS, MA",,"G",1910,"G",13521,"G",61699,223
"02661","SOUTH HARWICH, MA","E","D",0,"D",0,"D",0,18
"02662","SOUTH ORLEANS, MA",,"G",31,"G",243,"G",1661,13
"02663","SOUTH WELLFLEET, MA",,"G",81,"G",566,"G",4456,27
"02664","SOUTH YARMOUTH, MA",,"G",3432,"G",28911,"G",126403,361
"02666","TRURO, MA",,"G",98,"G",1363,"G",5834,44
"02667","WELLFLEET, MA",,"G",381,"G",2866,"G",19490,131
"02668","WEST BARNSTABLE, MA",,"G",401,"G",2426,"G",10556,95
"02669","WEST CHATHAM, MA",,"G",187,"G",1597,"G",8355,43
"02670","WEST DENNIS, MA",,"G",261,"G",1698,"G",8999,64
"02671","WEST HARWICH, MA",,"H",214,"G",1129,"G",6270,52
"02672","WEST HYANNISPORT, MA",,"G",5,"G",20,"G",147,4
"02673","WEST YARMOUTH, MA",,"G",2085,"G",16261,"G",73039,214
"02675","YARMOUTH PORT, MA",,"H",1475,"H",15478,"H",69545,150
"02702","ASSONET, MA","G","S",0,"H",20453,"H",97772,106
"02703","ATTLEBORO, MA",,"G",17795,"G",167435,"G",666691,967
"02712","CHARTLEY, MA",,"G",212,"G",1996,"G",8992,9
"02713","CUTTYHUNK, MA","C","D",0,"D",0,"D",0,10
"02714","DARTMOUTH, MA","E","D",0,"D",0,"D",0,7
"02715","DIGHTON, MA",,"G",340,"G",2586,"G",12212,65
"02717","EAST FREETOWN, MA",,"G",1061,"G",7995,"G",39845,119
"02718","EAST TAUNTON, MA",,"H",1688,"H",16257,"H",66427,100
"02719","FAIRHAVEN, MA",,"G",5903,"H",70629,"H",260405,396
"02720","FALL RIVER, MA",,"G",17567,"G",151457,"G",638260,771
"02721","FALL RIVER, MA",,"G",8244,"G",64001,"G",274082,588
"02722","FALL RIVER, MA",,"H",1235,"G",9368,"G",36332,84
"02723","FALL RIVER, MA",,"G",3216,"G",21445,"G",90803,253
"02724","FALL RIVER, MA",,"G",3610,"G",27412,"G",113852,242
"02725","SOMERSET, MA",,"G",1659,"G",17726,"G",63649,59
"02726","SOMERSET, MA",,"G",2638,"G",27268,"G",93434,288
"02738","MARION, MA",,"G",1857,"H",19677,"H",90679,168
"02739","MATTAPOISETT, MA",,"G",1104,"G",7900,"G",34433,185
"02740","NEW BEDFORD, MA",,"G",15085,"G",124215,"G",532877,1011
"02741","NEW BEDFORD, MA",,"G",141,"G",1052,"G",3851,25
"02742","NEW BEDFORD, MA","C","S",0,"H",1038,"H",4513,13
"02743","ACUSHNET, MA","H","D",0,"D",0,"D",0,158
"02744","NEW BEDFORD, MA",,"G",2802,"G",16488,"G",65458,183
"02745","NEW BEDFORD, MA",,"G",10626,"G",88660,"G",361592,528
"02746","NEW BEDFORD, MA",,"G",3336,"G",21322,"G",90514,316
"02747","NORTH DARTMOUTH, MA",,"G",11165,"H",83348,"G",363829,673
"02748","SOUTH DARTMOUTH, MA",,"G",1505,"G",9123,"G",41002,230
"02760","NORTH ATTLEBORO, MA",,"G",8946,"G",49540,"G",204848,730
"02761","NORTH ATTLEBORO, MA",,"G",247,"G",2377,"G",9950,19
"02762","PLAINVILLE, MA",,"G",3987,"G",28651,"G",128150,316
"02763","ATTLEBORO FALLS, MA",,"H",2750,"G",22993,"G",88464,127
"02764","NORTH DIGHTON, MA",,"H",1069,"H",8536,"H",29168,75
"02766","NORTON, MA",,"G",6649,"G",59011,"G",254081,380
"02767","RAYNHAM, MA",,"G",9349,"G",105953,"G",431751,476
"02768","RAYNHAM CENTER, MA","C","D",0,"D",0,"D",0,12
"02769","REHOBOTH, MA",,"G",1256,"G",10396,"G",48141,272
"02770","ROCHESTER, MA",,"H",353,"H",2985,"H",13011,98
"02771","SEEKONK, MA",,"H",7669,"H",52337,"G",223035,563
"02777","SWANSEA, MA",,"G",4985,"G",32537,"G",129997,469
"02779","BERKLEY, MA",,"G",523,"G",3397,"G",13159,92
"02780","TAUNTON, MA",,"G",23692,"G",271686,"G",1098228,1113
"02790","WESTPORT, MA",,"G",2675,"G",18405,"G",88264,389
"02791","WESTPORT POINT, MA",,"G",56,"G",371,"G",1557,11
"02801","ADAMSVILLE, RI",,"G",187,"G",1403,"G",5691,7
"02802","ALBION, RI",,"H",116,"G",317,"H",2122,19
"02804","ASHAWAY, RI",,"G",490,"G",3243,"G",16136,72
"02806","BARRINGTON, RI",,"G",2932,"G",17990,"G",76471,377
"02807","BLOCK ISLAND, RI",,"H",351,"G",2693,"G",21491,184
"02808","BRADFORD, RI",,"G",229,"G",1996,"G",7451,27
"02809","BRISTOL, RI",,"G",7670,"G",52547,"G",218207,555
"02812","CAROLINA, RI","B","S",0,"G",458,"G",2237,23
"02813","CHARLESTOWN, RI",,"G",980,"G",6307,"G",31227,206
"02814","CHEPACHET, RI",,"G",968,"G",7149,"G",29086,140
"02815","CLAYVILLE, RI","A","S",0,"H",64,"H",309,6
"02816","COVENTRY, RI",,"H",6468,"G",48160,"G",194189,627
"02817","WEST GREENWICH, RI","H","D",0,"D",0,"D",0,163
"02818","EAST GREENWICH, RI",,"G",8098,"G",75096,"G",311473,712
"02822","EXETER, RI",,"G",1155,"G",7325,"G",32360,147
"02823","FISKEVILLE, RI","C","D",0,"D",0,"D",0,3
"02824","FORESTDALE, RI",,"G",102,"G",520,"G",2113,10
"02825","FOSTER, RI",,"G",374,"G",2474,"G",11101,93
"02826","GLENDALE, RI",,"G",178,"G",1163,"G",6624,19
"02827","GREENE, RI",,"G",120,"G",678,"G",2768,27
"02828","GREENVILLE, RI",,"G",2918,"G",19685,"G",82105,261
"02829","HARMONY, RI",,"G",119,"G",431,"G",2123,14
"02830","HARRISVILLE, RI",,"G",659,"G",3311,"G",16715,109
"02831","HOPE, RI",,"G",214,"G",1578,"G",7338,68
"02832","HOPE VALLEY, RI",,"G",650,"G",4858,"G",20800,100
"02833","HOPKINTON, RI",,"G",64,"G",420,"G",1782,13
"02835","JAMESTOWN, RI",,"G",1134,"G",10552,"G",46518,169
"02836","KENYON, RI","B","D",0,"D",0,"D",0,2
"02837","LITTLE COMPTON, RI",,"G",335,"G",2385,"G",12770,105
"02838","MANVILLE, RI",,"G",369,"G",2430,"G",10736,51
"02839","MAPLEVILLE, RI",,"G",76,"G",872,"G",4107,15
"02840","NEWPORT, RI",,"G",14152,"G",105960,"G",468791,1096
"02841","NEWPORT, RI",,"G",170,"G",3605,"G",10671,19
"02842","MIDDLETOWN, RI",,"G",7994,"G",77763,"G",322390,651
"02852","NORTH KINGSTOWN, RI",,"G",13718,"G",134213,"G",563043,839
"02854","NORTH KINGSTOWN, RI","B","D",0,"D",0,"D",0,3
"02857","NORTH SCITUATE, RI",,"G",871,"G",4852,"G",21454,168
"02858","OAKLAND, RI","B","S",0,"H",170,"G",751,9
"02859","PASCOAG, RI",,"G",1443,"G",11331,"G",44965,108
"02860","PAWTUCKET, RI",,"G",15997,"G",133833,"G",551851,976
"02861","PAWTUCKET, RI",,"G",5655,"G",47180,"G",197050,463
"02862","PAWTUCKET, RI","G","D",0,"D",0,"D",0,18
"02863","CENTRAL FALLS, RI",,"G",2372,"G",17156,"G",70324,222
"02864","CUMBERLAND, RI",,"G",8687,"G",77999,"G",347347,777
"02865","LINCOLN, RI",,"G",14504,"G",206272,"G",700876,645
"02871","PORTSMOUTH, RI",,"G",4985,"G",60711,"G",247530,451
"02872","PRUDENCE ISLAND, RI",,"G",9,"G",66,"G",346,3
"02873","ROCKVILLE, RI","A","D",0,"D",0,"D",0,3
"02874","SAUNDERSTOWN, RI",,"G",418,"G",3554,"G",20725,97
"02875","SHANNOCK, RI",,"G",14,"G",94,"G",300,5
"02876","SLATERSVILLE, RI",,"G",902,"G",8111,"G",31617,63
"02877","SLOCUM, RI","A","D",0,"D",0,"D",0,1
"02878","TIVERTON, RI",,"G",1968,"G",13031,"G",55671,336
"02879","WAKEFIELD, RI",,"H",7004,"H",54081,"H",238146,674
"02880","WAKEFIELD, RI","B","S",0,"H",634,"H",2562,24
"02881","KINGSTON, RI",,"G",794,"G",4311,"G",17413,87
"02882","NARRAGANSETT, RI",,"G",3254,"G",19421,"G",93909,430
"02883","PEACE DALE, RI",,"G",484,"G",1962,"G",8293,28
"02885","WARREN, RI",,"G",3703,"G",27622,"G",116649,370
"02886","WARWICK, RI",,"G",36400,"G",341589,"G",1320462,1814
"02887","WARWICK, RI","E","D",0,"D",0,"D",0,22
"02888","WARWICK, RI",,"G",8991,"G",74470,"G",321282,754
"02889","WARWICK, RI",,"G",3669,"G",20841,"G",88512,452
"02891","WESTERLY, RI",,"G",8195,"G",67508,"G",285269,782
"02892","WEST KINGSTON, RI",,"G",2744,"G",45622,"G",184511,121
"02893","WEST WARWICK, RI",,"G",8437,"G",81644,"G",312419,592
"02894","WOOD RIVER JUNCTION, RI",,"G",335,"H",2014,"G",4745,15
"02895","WOONSOCKET, RI",,"G",14614,"G",205861,"G",669353,866
"02896","NORTH SMITHFIELD, RI",,"G",2665,"G",22309,"G",91724,275
"02898","WYOMING, RI",,"G",1134,"G",6159,"G",25256,85
"02901","PROVIDENCE, RI","C","D",0,"D",0,"D",0,15
"02902","PROVIDENCE, RI",,"G",90,"G",870,"G",3779,9
"02903","PROVIDENCE, RI",,"G",42356,"G",596897,"G",2156281,1698
"02904","PROVIDENCE, RI",,"G",13747,"G",115820,"G",477093,855
"02905","PROVIDENCE, RI",,"G",11412,"G",127454,"G",532090,559
"02906","PROVIDENCE, RI",,"G",10105,"G",90664,"G",388459,776
"02907","PROVIDENCE, RI",,"G",8025,"G",77084,"G",306720,533
"02908","PROVIDENCE, RI",,"G",9954,"H",101108,"H",410841,534
"02909","PROVIDENCE, RI",,"G",5921,"G",50530,"G",189476,568
"02910","CRANSTON, RI",,"G",8449,"G",63309,"G",257662,645
"02911","NORTH PROVIDENCE, RI",,"G",2235,"G",13977,"G",57159,239
"02912","PROVIDENCE, RI","I","D",0,"D",0,"D",0,5
"02914","EAST PROVIDENCE, RI",,"G",10703,"G",103200,"G",433228,809
"02915","RIVERSIDE, RI",,"G",8015,"G",73857,"G",297827,398
"02916","RUMFORD, RI",,"G",3223,"G",30334,"G",130772,216
"02917","SMITHFIELD, RI",,"G",12984,"G",190631,"G",802820,534
"02918","PROVIDENCE, RI","G","D",0,"D",0,"D",0,13
"02919","JOHNSTON, RI",,"G",10217,"G",98738,"G",394780,1013
"02920","CRANSTON, RI",,"G",18498,"G",181170,"G",718754,1222
"02921","CRANSTON, RI",,"H",4009,"H",37229,"H",162322,288
"02940","PROVIDENCE, RI",,"G",1549,"G",40415,"G",113658,26
"03031","AMHERST, NH",,"H",4231,"G",37578,"G",161445,440
"03032","AUBURN, NH",,"G",1378,"G",14108,"G",60813,151
"03033","BROOKLINE, NH",,"G",592,"G",6767,"G",31688,87
"03034","CANDIA, NH",,"G",581,"G",4875,"G",22504,96
"03036","CHESTER, NH",,"H",308,"G",2997,"G",12744,81
"03037","DEERFIELD, NH",,"G",239,"G",1390,"G",7047,63
"03038","DERRY, NH",,"G",7365,"G",65131,"G",270873,664
"03040","EAST CANDIA, NH","A","D",0,"D",0,"D",0,1
"03041","EAST DERRY, NH",,"H",31,"H",146,"H",714,5
"03042","EPPING, NH",,"H",1823,"G",10934,"G",46953,155
"03043","FRANCESTOWN, NH",,"G",125,"H",1031,"G",4215,23
"03044","FREMONT, NH",,"G",610,"G",3804,"G",16896,65
"03045","GOFFSTOWN, NH",,"G",1962,"G",13831,"G",64973,264
"03046","DUNBARTON, NH","C","S",0,"H",1100,"H",5492,37
"03047","GREENFIELD, NH",,"G",965,"G",8771,"G",34607,32
"03048","GREENVILLE, NH",,"H",291,"H",1878,"H",8707,61
"03049","HOLLIS, NH",,"G",1924,"H",22988,"G",108042,178
"03051","HUDSON, NH",,"H",10945,"H",115738,"H",462895,623
"03052","LITCHFIELD, NH",,"G",492,"G",4336,"G",22377,83
"03053","LONDONDERRY, NH",,"G",13557,"G",133704,"G",572629,750
"03054","MERRIMACK, NH",,"G",9106,"G",150958,"G",614063,603
"03055","MILFORD, NH",,"H",6228,"H",52378,"G",213193,419
"03057","MONT VERNON, NH",,"H",61,"G",822,"G",4541,30
"03060","NASHUA, NH",,"G",26926,"H",325409,"H",1294527,1309
"03061","NASHUA, NH","J","D",0,"D",0,"D",0,37
"03062","NASHUA, NH",,"G",10831,"G",172201,"G",673020,426
